u,i,ts,label,idx,e_idx
2,4,3626.644203837157,1,11700,11700
2,4,3626.648689627067,1,11701,11701
2,4,3626.7834956023435,1,11702,11702
2,4,3627.2868056167194,0,11703,11703
2,4,3627.65681864294,0,11704,11704
1,4,3628.3829052306914,-1,11705,11705
1,4,3628.391962181182,-1,11706,11706
1,3,3628.7265676438033,-1,11707,11707
2,4,3630.6249129579137,0,11708,11708
2,4,3630.9272590852515,0,11709,11709
1,3,3631.88046277177,-1,11710,11710
1,4,3631.905390718882,-1,11711,11711
1,3,3632.110591430638,-1,11712,11712
2,3,3632.1139220771734,-1,11713,11713
2,4,3632.1826328336338,1,11714,11714
2,4,3632.1906255273593,1,11715,11715
1,4,3633.4104419267574,-1,11716,11716
1,4,3633.8588613438824,-1,11717,11717
1,4,3634.9711662856353,-1,11718,11718
1,4,3636.1582789250688,-1,11719,11719
2,4,3636.609066942345,0,11720,11720
2,4,3636.9501986819278,0,11721,11721
1,3,3637.788351647344,-1,11722,11722
2,3,3637.8012351299712,-1,11723,11723
2,4,3638.1107001019254,1,11724,11724
2,4,3638.6474146633664,0,11725,11725
2,4,3640.430584346849,0,11726,11726
2,4,3640.711177231302,0,11727,11727
1,3,3641.0512296763254,-1,11728,11728
1,4,3641.1319031054927,-1,11729,11729
1,3,3641.2016741478096,-1,11730,11730
1,3,3641.5515155754374,-1,11731,11731
2,3,3641.576469816678,-1,11732,11732
2,4,3641.61217788563,1,11733,11733
2,3,3641.6879689231837,-1,11734,11734
2,4,3641.7456917938807,1,11735,11735
2,3,3641.748181626478,-1,11736,11736
2,4,3641.7568657305146,1,11737,11737
2,4,3641.792461237409,1,11738,11738
2,4,3641.80493872012,1,11739,11739
2,4,3641.9336089890635,1,11740,11740
2,4,3641.9846355931795,1,11741,11741
2,4,3642.9948105323942,0,11742,11742
1,3,3643.09717572926,-1,11743,11743
2,3,3643.1532397445353,-1,11744,11744
2,4,3643.1620368216386,1,11745,11745
2,4,3643.234460886506,1,11746,11746
2,3,3643.2431512599014,-1,11747,11747
2,4,3643.281418053992,1,11748,11748
2,4,3643.830481905591,0,11749,11749
1,3,3644.2009861219835,-1,11750,11750
2,4,3644.377359610591,0,11751,11751
2,3,3644.5017770181025,-1,11752,11752
2,4,3644.5965279299558,1,11753,11753
2,4,3644.6858164454584,1,11754,11754
1,4,3645.477470161113,-1,11755,11755
2,4,3647.7786919903,0,11756,11756
2,4,3651.122370320285,0,11757,11757
2,4,3651.7355478496765,0,11758,11758
2,4,3652.4243698306755,0,11759,11759
2,4,3652.7481963036416,0,11760,11760
2,4,3653.066334839303,0,11761,11761
1,4,3654.622567029578,-1,11762,11762
1,3,3654.62800837663,-1,11763,11763
1,3,3655.1205453232487,-1,11764,11764
2,3,3655.1366312275186,-1,11765,11765
2,3,3655.246414861089,-1,11766,11766
2,4,3655.2673154586478,1,11767,11767
2,4,3655.302994731722,1,11768,11768
1,4,3655.3157308749046,-1,11769,11769
2,4,3655.7617096410486,0,11770,11770
2,4,3655.798883853862,0,11771,11771
1,4,3655.911167138086,-1,11772,11772
2,4,3658.218344150101,0,11773,11773
1,4,3658.4685065270683,-1,11774,11774
2,4,3660.3997287393754,0,11775,11775
2,4,3660.8322782780206,0,11776,11776
2,4,3660.848636010176,0,11777,11777
1,3,3661.2191899090844,-1,11778,11778
2,3,3661.361469455379,-1,11779,11779
2,4,3661.3631682266623,1,11780,11780
2,4,3661.375850106639,1,11781,11781
2,4,3661.5461660671826,1,11782,11782
2,4,3661.855395835218,0,11783,11783
2,4,3662.6898666241486,0,11784,11784
1,3,3662.7092769760156,-1,11785,11785
1,3,3665.2922075604756,-1,11786,11786
2,3,3665.329519417637,-1,11787,11787
2,4,3665.3638458567157,0,11788,11788
2,4,3665.394942213809,1,11789,11789
2,4,3665.673444852014,0,11790,11790
2,4,3665.6990738410736,0,11791,11791
2,4,3665.932377869166,1,11792,11792
1,3,3666.163848182142,-1,11793,11793
1,4,3666.249586566157,-1,11794,11794
1,3,3666.536733105789,-1,11795,11795
2,3,3666.621786677589,-1,11796,11796
2,4,3666.665776844424,1,11797,11797
2,4,3666.853368551116,1,11798,11798
1,3,3667.2298472497846,-1,11799,11799
2,3,3667.253785983664,-1,11800,11800
2,4,3667.3677544743528,1,11801,11801
2,4,3667.4693305912047,1,11802,11802
1,4,3667.519901181577,-1,11803,11803
2,4,3667.689056622456,1,11804,11804
2,4,3669.655894288868,0,11805,11805
2,4,3669.8119491123603,0,11806,11806
2,4,3670.0856962569355,0,11807,11807
1,4,3670.6836480601737,-1,11808,11808
2,4,3671.70111453866,0,11809,11809
1,3,3672.463112376258,-1,11810,11810
2,4,3672.4635641286573,0,11811,11811
2,3,3672.5647812537063,-1,11812,11812
2,4,3672.5793547767007,1,11813,11813
2,4,3672.581419317187,1,11814,11814
2,4,3672.6215723622354,1,11815,11815
2,4,3673.003463848402,1,11816,11816
2,4,3674.188314923891,0,11817,11817
2,4,3674.801162693279,0,11818,11818
2,4,3675.7723675863,0,11819,11819
1,4,3676.353759245477,-1,11820,11820
2,4,3677.574592726712,0,11821,11821
1,3,3677.868594363932,-1,11822,11822
2,3,3678.0274508128477,-1,11823,11823
2,4,3678.054759354892,0,11824,11824
2,4,3678.168966712336,1,11825,11825
2,4,3678.419233520392,1,11826,11826
1,4,3678.8681290376276,-1,11827,11827
1,3,3679.5626202037433,-1,11828,11828
1,4,3679.576623682409,-1,11829,11829
2,4,3681.1865297289382,0,11830,11830
2,4,3681.8008498241634,0,11831,11831
1,4,3683.207301547189,-1,11832,11832
2,4,3683.9661967116185,0,11833,11833
1,3,3683.9867365844343,-1,11834,11834
2,3,3684.0273921885373,-1,11835,11835
2,4,3684.0572641983163,1,11836,11836
2,3,3684.0584241681754,-1,11837,11837
2,4,3684.0852817176647,1,11838,11838
2,4,3684.9994315278395,0,11839,11839
2,4,3686.177315820192,0,11840,11840
1,3,3688.0620662663086,-1,11841,11841
2,4,3688.0829331762156,0,11842,11842
1,3,3688.3644464927143,-1,11843,11843
2,3,3688.367886631344,-1,11844,11844
2,4,3688.378969064059,1,11845,11845
2,4,3688.4295375999413,1,11846,11846
2,4,3688.513361657726,1,11847,11847
2,4,3688.8792016312254,0,11848,11848
1,3,3690.047999636354,-1,11849,11849
2,3,3690.1212049989645,-1,11850,11850
2,4,3690.1615069537324,1,11851,11851
2,4,3690.4326942087573,1,11852,11852
2,4,3690.783983086072,0,11853,11853
2,4,3691.0775395979945,0,11854,11854
1,4,3691.190713251054,-1,11855,11855
1,4,3691.3867221171677,-1,11856,11856
1,3,3694.051549744502,-1,11857,11857
2,3,3694.0611523067614,-1,11858,11858
2,4,3694.1067592296963,1,11859,11859
2,4,3694.173412044682,1,11860,11860
2,4,3694.2559938312656,1,11861,11861
2,4,3694.638108389985,0,11862,11862
2,4,3695.956254262075,0,11863,11863
2,4,3696.398632354679,0,11864,11864
1,4,3697.5966440569355,-1,11865,11865
2,4,3699.428472546402,0,11866,11866
2,4,3699.5081206448135,0,11867,11867
2,4,3699.698180362905,0,11868,11868
1,4,3699.7516112013586,-1,11869,11869
1,3,3700.2779513446503,-1,11870,11870
2,3,3700.2824665857393,-1,11871,11871
2,4,3700.392402378748,1,11872,11872
1,4,3700.8756014506275,-1,11873,11873
2,4,3702.212717404598,0,11874,11874
2,4,3703.114927206512,0,11875,11875
2,4,3703.3938055980607,0,11876,11876
2,4,3704.2438705025484,0,11877,11877
1,3,3704.5664391655914,-1,11878,11878
1,4,3704.825825140145,-1,11879,11879
1,3,3704.843549312353,-1,11880,11880
2,4,3706.7109636467353,0,11881,11881
1,3,3710.8550274177487,-1,11882,11882
2,4,3710.875070490461,0,11883,11883
2,3,3710.8952168630817,-1,11884,11884
2,4,3710.8966469400298,1,11885,11885
2,4,3710.919390303853,0,11886,11886
2,3,3711.0333499245344,-1,11887,11887
2,4,3711.2640910360747,1,11888,11888
1,4,3711.5893462231056,-1,11889,11889
1,4,3712.4024604167594,-1,11890,11890
2,4,3712.66214380582,0,11891,11891
1,4,3713.1929536375815,-1,11892,11892
1,4,3713.679754505176,-1,11893,11893
2,4,3714.480797164628,0,11894,11894
1,4,3715.0722314363434,-1,11895,11895
2,4,3715.1086605029377,0,11896,11896
2,4,3715.206549761471,0,11897,11897
2,4,3716.628740799788,0,11898,11898
1,4,3716.7670123681223,-1,11899,11899
2,4,3717.237037363096,0,11900,11900
1,3,3717.550750905042,-1,11901,11901
1,4,3717.778045408391,-1,11902,11902
1,4,3718.30392339857,-1,11903,11903
2,4,3719.060631339198,0,11904,11904
1,4,3720.9526651680126,-1,11905,11905
2,4,3721.1535165901682,0,11906,11906
1,4,3722.2231299578334,-1,11907,11907
1,4,3723.119367819479,-1,11908,11908
1,4,3723.141532846861,-1,11909,11909
1,3,3724.699886895712,-1,11910,11910
2,3,3724.9802597162266,-1,11911,11911
2,4,3725.0175187496525,1,11912,11912
1,4,3725.370876277007,-1,11913,11913
1,3,3725.6394172428318,-1,11914,11914
2,3,3725.65108422033,-1,11915,11915
1,3,3725.665738519293,-1,11916,11916
2,3,3725.741819064324,-1,11917,11917
2,4,3725.7654482890957,1,11918,11918
2,4,3726.445552470767,0,11919,11919
2,4,3726.540279009318,0,11920,11920
1,4,3727.2899183798836,-1,11921,11921
2,4,3727.5969273138535,0,11922,11922
2,4,3729.212940806007,0,11923,11923
1,3,3729.2433467491114,-1,11924,11924
2,3,3729.244890981855,-1,11925,11925
2,4,3729.258799485307,1,11926,11926
2,4,3729.3032510066123,1,11927,11927
2,4,3729.387661488786,1,11928,11928
2,4,3729.4190641765335,0,11929,11929
1,3,3729.7623144972617,-1,11930,11930
2,3,3729.7816642682537,-1,11931,11931
2,4,3729.7877208438163,1,11932,11932
1,3,3731.6152491426924,-1,11933,11933
1,4,3733.628048500362,-1,11934,11934
1,3,3735.0999997394388,-1,11935,11935
2,4,3735.6661770347664,0,11936,11936
2,4,3736.010858627139,0,11937,11937
1,3,3736.6187027951864,-1,11938,11938
2,3,3736.668532164074,-1,11939,11939
2,4,3736.6963726877334,1,11940,11940
2,4,3736.7064776807442,1,11941,11941
2,4,3736.7465777449124,1,11942,11942
2,4,3736.9539986515833,1,11943,11943
2,4,3736.9639528787957,1,11944,11944
1,3,3737.0379123597777,-1,11945,11945
2,3,3737.0598533760344,-1,11946,11946
2,4,3737.083332717532,1,11947,11947
2,3,3737.133803872349,-1,11948,11948
2,4,3737.1538134800808,1,11949,11949
2,4,3737.3134309527245,1,11950,11950
1,3,3737.5311015109996,-1,11951,11951
2,3,3737.5357460866276,-1,11952,11952
2,4,3737.5424222325455,1,11953,11953
2,4,3737.5623131415787,0,11954,11954
1,3,3738.601730007493,-1,11955,11955
2,3,3738.6839827261306,-1,11956,11956
2,4,3738.770407224747,1,11957,11957
2,4,3738.8348212429996,1,11958,11958
2,4,3739.4666709684716,0,11959,11959
2,4,3740.1530011020436,0,11960,11960
1,3,3740.2451842132405,-1,11961,11961
2,3,3740.2758288283394,-1,11962,11962
2,4,3740.2958187942127,1,11963,11963
2,3,3740.3863156498596,-1,11964,11964
2,4,3740.3969443773813,1,11965,11965
2,4,3740.418739032674,1,11966,11966
2,4,3740.435012226887,1,11967,11967
1,4,3740.785683445194,-1,11968,11968
1,4,3740.9569263184553,-1,11969,11969
1,4,3742.3584662806584,-1,11970,11970
2,4,3742.544816519233,0,11971,11971
1,4,3742.705815192425,-1,11972,11972
1,4,3743.4354149581877,-1,11973,11973
1,3,3743.978485012178,-1,11974,11974
2,3,3743.9837393127214,-1,11975,11975
1,3,3744.543565390343,-1,11976,11976
2,3,3744.553470801348,-1,11977,11977
2,4,3744.5621066494296,1,11978,11978
2,3,3744.622792177951,-1,11979,11979
2,4,3744.651366103182,1,11980,11980
2,3,3744.661667878133,-1,11981,11981
2,4,3744.685096824145,1,11982,11982
2,4,3744.686845893636,1,11983,11983
2,4,3744.718498577923,1,11984,11984
2,4,3744.905594039937,0,11985,11985
2,4,3746.1097744806953,0,11986,11986
2,4,3747.356851748633,0,11987,11987
2,4,3747.8863663668644,0,11988,11988
2,4,3747.898969857623,0,11989,11989
2,4,3748.6990589428283,0,11990,11990
2,4,3749.456387171105,0,11991,11991
2,4,3750.3766409650634,0,11992,11992
2,4,3750.729427838083,0,11993,11993
2,4,3751.8701595406465,0,11994,11994
1,4,3752.5239619458307,-1,11995,11995
2,4,3753.6472626717964,0,11996,11996
2,4,3753.9538659689906,0,11997,11997
2,4,3754.334427270396,0,11998,11998
2,4,3754.8853250708,0,11999,11999
1,4,3755.318672104379,-1,12000,12000
1,3,3755.585428137088,-1,12001,12001
2,3,3755.598007869729,-1,12002,12002
1,3,3755.720781933309,-1,12003,12003
1,4,3755.7711248668174,-1,12004,12004
2,4,3755.8957122008874,0,12005,12005
2,4,3756.2334215883448,0,12006,12006
1,3,3756.3815939902393,-1,12007,12007
2,3,3756.389718174717,-1,12008,12008
2,3,3756.4017702045053,-1,12009,12009
2,4,3756.4099063060826,1,12010,12010
2,3,3756.4112668700072,-1,12011,12011
2,4,3756.4487477181524,1,12012,12012
2,4,3756.4524422875716,1,12013,12013
2,3,3756.455929406626,-1,12014,12014
2,4,3756.4596152140944,1,12015,12015
1,4,3756.4656257907845,-1,12016,12016
2,4,3756.501588111654,1,12017,12017
2,4,3756.5106114084124,1,12018,12018
2,4,3756.527447836279,1,12019,12019
2,4,3756.533001563475,1,12020,12020
2,4,3756.5553065131994,1,12021,12021
2,4,3756.6239660443857,1,12022,12022
2,4,3756.6259643377493,1,12023,12023
1,3,3756.630974657073,-1,12024,12024
1,4,3756.9411708356165,-1,12025,12025
1,4,3757.51187028173,-1,12026,12026
1,3,3757.9596178021984,-1,12027,12027
2,3,3757.96745954125,-1,12028,12028
2,3,3758.051332861952,-1,12029,12029
2,4,3758.051719264098,1,12030,12030
2,4,3758.0532795663676,1,12031,12031
2,4,3758.0773274231115,1,12032,12032
2,4,3758.0820884073587,1,12033,12033
2,4,3758.0822796257958,1,12034,12034
2,3,3758.0974568032384,-1,12035,12035
2,4,3758.1130496750516,1,12036,12036
2,4,3758.117288731426,1,12037,12037
2,4,3758.1239550535292,1,12038,12038
2,4,3758.1257156546144,1,12039,12039
2,4,3758.145878368319,1,12040,12040
2,3,3758.2346656031177,-1,12041,12041
2,4,3758.255770064632,1,12042,12042
2,4,3758.364030643804,1,12043,12043
2,4,3758.3674998472907,1,12044,12044
1,3,3759.7902151335425,-1,12045,12045
2,4,3760.1952013081054,0,12046,12046
2,4,3760.5494371477007,0,12047,12047
1,4,3760.6866190770415,-1,12048,12048
2,4,3760.8568068389,0,12049,12049
1,4,3761.07369704726,-1,12050,12050
1,4,3761.7605228155767,-1,12051,12051
2,4,3762.1534173133814,0,12052,12052
1,3,3762.23704738659,-1,12053,12053
1,4,3762.6338660110655,-1,12054,12054
2,4,3762.91457929461,0,12055,12055
1,3,3763.116714616126,-1,12056,12056
2,4,3763.5624166866082,0,12057,12057
1,4,3763.814812174792,-1,12058,12058
1,4,3763.929033014051,-1,12059,12059
1,3,3763.997595909157,-1,12060,12060
2,4,3764.1555547451944,0,12061,12061
2,3,3764.1742082530664,-1,12062,12062
2,4,3764.225099140302,1,12063,12063
2,4,3764.3458334613097,1,12064,12064
2,4,3764.4062727307396,1,12065,12065
1,3,3765.705873846724,-1,12066,12066
2,4,3766.111502496986,0,12067,12067
1,4,3766.412989526225,-1,12068,12068
2,4,3766.935324276682,0,12069,12069
2,4,3767.3884402923927,0,12070,12070
2,4,3767.8718826303007,0,12071,12071
2,4,3767.9304469810586,0,12072,12072
1,3,3768.6988799371243,-1,12073,12073
2,4,3769.9869833554167,0,12074,12074
1,3,3770.244106827019,-1,12075,12075
2,4,3770.4050465887462,0,12076,12076
2,4,3770.459841398852,0,12077,12077
2,4,3771.053083486424,0,12078,12078
1,3,3771.0678715231975,-1,12079,12079
2,3,3771.0904241160283,-1,12080,12080
2,4,3771.171354852896,1,12081,12081
2,4,3771.21360041556,0,12082,12082
2,4,3771.9519827539575,0,12083,12083
1,4,3772.698711253605,-1,12084,12084
1,4,3772.795199986394,-1,12085,12085
1,3,3773.5170013591196,-1,12086,12086
1,3,3774.44322320982,-1,12087,12087
2,3,3774.4525676825033,-1,12088,12088
2,4,3774.485491928954,1,12089,12089
2,4,3774.5105929530873,1,12090,12090
2,4,3774.51535073197,1,12091,12091
2,4,3774.665486964898,0,12092,12092
2,3,3774.724668694016,-1,12093,12093
2,4,3774.7562219683496,0,12094,12094
2,4,3774.769428182839,1,12095,12095
2,4,3774.809776203013,1,12096,12096
2,4,3776.4472332027476,0,12097,12097
2,4,3776.7641150770282,0,12098,12098
1,4,3778.2292998544417,-1,12099,12099
1,3,3778.5790062732644,-1,12100,12100
2,3,3778.626873971579,-1,12101,12101
2,3,3778.6438675105123,-1,12102,12102
2,4,3778.663134133901,1,12103,12103
2,4,3778.6655272692433,1,12104,12104
2,3,3778.70161394985,-1,12105,12105
2,4,3778.712724668033,1,12106,12106
2,4,3778.722391550106,1,12107,12107
2,4,3778.762494258761,1,12108,12108
2,4,3778.8641978623477,1,12109,12109
2,4,3778.9846922388124,1,12110,12110
2,4,3779.7939550787696,0,12111,12111
1,4,3780.281485180702,-1,12112,12112
2,4,3781.300047930403,0,12113,12113
1,4,3782.3184064955676,-1,12114,12114
1,4,3782.469042098603,-1,12115,12115
1,4,3783.4924313160727,-1,12116,12116
1,3,3784.072726907236,-1,12117,12117
2,4,3784.1715509496617,0,12118,12118
2,4,3784.201795499385,0,12119,12119
1,4,3784.958296815393,-1,12120,12120
1,3,3785.2805390284225,-1,12121,12121
1,4,3785.284384943932,-1,12122,12122
1,3,3786.095401635809,-1,12123,12123
1,3,3786.16253090536,-1,12124,12124
2,3,3786.188520376091,-1,12125,12125
2,3,3786.1937367980677,-1,12126,12126
2,4,3786.204890871494,1,12127,12127
2,4,3786.2136008337407,1,12128,12128
2,3,3786.2212786719356,-1,12129,12129
2,4,3786.224559714331,1,12130,12130
2,4,3786.25965635234,1,12131,12131
2,4,3786.2611157356887,1,12132,12132
2,4,3786.2632528516538,1,12133,12133
2,4,3786.3382678258754,1,12134,12134
2,4,3786.3835314276616,1,12135,12135
2,3,3786.3913458448746,-1,12136,12136
2,4,3786.4237551971764,1,12137,12137
1,4,3786.7301008513286,-1,12138,12138
2,4,3786.8121506824455,0,12139,12139
2,4,3786.907945481375,0,12140,12140
2,4,3786.9591268349704,0,12141,12141
1,4,3787.4676530042857,-1,12142,12142
1,4,3787.6993318936475,-1,12143,12143
2,4,3787.7542820463887,0,12144,12144
1,3,3787.8207735267624,-1,12145,12145
1,4,3788.4081341864376,-1,12146,12146
2,4,3789.097935233272,0,12147,12147
1,4,3789.179699284653,-1,12148,12148
1,4,3790.253091559496,-1,12149,12149
1,3,3790.384832698606,-1,12150,12150
2,4,3791.321363960358,0,12151,12151
2,4,3791.4943384723974,0,12152,12152
1,3,3791.7439322100513,-1,12153,12153
2,3,3791.7463857883804,-1,12154,12154
2,3,3791.7478682708456,-1,12155,12155
2,4,3791.765881149611,1,12156,12156
2,4,3791.774488001568,1,12157,12157
1,3,3793.0022210318707,-1,12158,12158
1,3,3793.252199240104,-1,12159,12159
2,3,3793.305125257183,-1,12160,12160
2,4,3793.381571889627,1,12161,12161
2,4,3793.407686553013,1,12162,12162
2,3,3793.431466221419,-1,12163,12163
2,4,3793.4876533657184,1,12164,12164
1,3,3793.510212924102,-1,12165,12165
2,4,3793.629553787067,1,12166,12166
2,4,3793.8211488187167,1,12167,12167
2,4,3794.851853232969,0,12168,12168
2,4,3795.551496599607,0,12169,12169
1,3,3795.618855671836,-1,12170,12170
2,3,3795.631495960654,-1,12171,12171
2,3,3795.714871145314,-1,12172,12172
2,4,3796.1953676333533,0,12173,12173
2,4,3796.2504887171267,0,12174,12174
1,4,3796.349426051306,-1,12175,12175
1,3,3796.688599705528,-1,12176,12176
2,3,3796.755903037617,-1,12177,12177
2,4,3796.789414109059,1,12178,12178
2,4,3796.856853739862,0,12179,12179
1,4,3797.1758782445936,-1,12180,12180
1,3,3797.2007215779004,-1,12181,12181
1,4,3798.0474468167154,-1,12182,12182
1,3,3798.064540465604,-1,12183,12183
1,3,3798.0700254579133,-1,12184,12184
1,3,3798.088553284916,-1,12185,12185
2,3,3798.103805774284,-1,12186,12186
2,3,3798.1204997676095,-1,12187,12187
2,4,3798.12054570551,1,12188,12188
2,4,3798.122614272278,1,12189,12189
2,4,3798.1617115758213,1,12190,12190
2,4,3798.1734729958553,1,12191,12191
1,4,3798.2816039271015,-1,12192,12192
1,4,3798.4261279152433,-1,12193,12193
2,4,3798.533427879698,1,12194,12194
2,4,3798.8605603942733,0,12195,12195
1,4,3799.1111847064667,-1,12196,12196
2,4,3800.1979840713275,0,12197,12197
2,4,3800.2326722154276,0,12198,12198
2,4,3801.3247556734655,0,12199,12199
1,4,3801.3850292117945,-1,12200,12200
1,3,3801.6298326127708,-1,12201,12201
1,4,3801.655405012487,-1,12202,12202
1,3,3801.6663268143952,-1,12203,12203
2,3,3801.812578580005,-1,12204,12204
2,4,3801.878854444932,1,12205,12205
2,4,3801.8855684255927,1,12206,12206
1,3,3802.138743155417,-1,12207,12207
2,3,3802.1443814687823,-1,12208,12208
2,3,3802.1594310048336,-1,12209,12209
2,4,3802.208445486319,1,12210,12210
1,3,3802.317026129242,-1,12211,12211
2,3,3802.46370428594,-1,12212,12212
2,4,3802.502990398309,1,12213,12213
2,4,3802.7258644972812,1,12214,12214
2,4,3803.3947451058953,0,12215,12215
1,4,3803.9499063155254,-1,12216,12216
1,3,3804.156705727837,-1,12217,12217
2,3,3804.2847594018667,-1,12218,12218
2,4,3804.332802313004,1,12219,12219
2,4,3804.4276794010716,1,12220,12220
2,4,3804.810184989367,0,12221,12221
1,3,3805.325374617322,-1,12222,12222
2,3,3805.325511115649,-1,12223,12223
2,3,3805.3542997832033,-1,12224,12224
2,4,3805.4004144372975,1,12225,12225
2,4,3805.456595247904,1,12226,12226
1,3,3805.9748550416443,-1,12227,12227
1,4,3807.2800874478594,-1,12228,12228
1,4,3807.3324552436798,-1,12229,12229
1,4,3807.6980748779433,-1,12230,12230
1,4,3807.9014946511265,-1,12231,12231
2,4,3808.338738898571,0,12232,12232
1,3,3809.030076313218,-1,12233,12233
1,4,3809.4745577408203,-1,12234,12234
1,3,3809.5082210425685,-1,12235,12235
2,3,3809.584161628495,-1,12236,12236
2,4,3810.9640802665367,0,12237,12237
1,3,3811.2277502674765,-1,12238,12238
2,3,3811.2539175862926,-1,12239,12239
2,3,3811.306193623976,-1,12240,12240
2,4,3811.315568692271,1,12241,12241
2,4,3811.3165925367143,1,12242,12242
2,4,3811.34239323012,1,12243,12243
2,4,3811.402624999554,1,12244,12244
1,4,3811.6168440328233,-1,12245,12245
2,4,3811.975527941625,0,12246,12246
2,4,3812.314208511625,0,12247,12247
2,4,3812.4198785203303,0,12248,12248
2,4,3812.487541409364,0,12249,12249
2,4,3812.7952700343185,0,12250,12250
2,4,3812.858908314044,0,12251,12251
2,4,3813.5505561948244,0,12252,12252
1,3,3813.8346514699056,-1,12253,12253
2,4,3813.8509206423837,0,12254,12254
2,4,3814.2376157326353,0,12255,12255
2,4,3814.968015269252,0,12256,12256
2,4,3815.0565327872287,0,12257,12257
2,4,3815.1890469945483,0,12258,12258
1,4,3818.3522538353413,-1,12259,12259
2,4,3818.9902234087394,0,12260,12260
2,4,3819.3605255509938,0,12261,12261
2,4,3819.8017463085735,0,12262,12262
1,3,3820.218457790957,-1,12263,12263
1,3,3820.313141016611,-1,12264,12264
2,4,3821.341119796965,0,12265,12265
1,4,3821.589924454524,-1,12266,12266
2,4,3822.169168459985,0,12267,12267
2,4,3823.1449773746826,0,12268,12268
1,4,3823.705530653441,-1,12269,12269
2,4,3823.888202496462,0,12270,12270
1,4,3824.233491569817,-1,12271,12271
2,4,3824.264234754711,0,12272,12272
2,4,3824.3117443864844,0,12273,12273
2,4,3824.4657210145892,0,12274,12274
2,4,3824.490398393797,0,12275,12275
1,4,3824.637511331834,-1,12276,12276
2,4,3824.7149140502725,0,12277,12277
1,4,3824.8316530312204,-1,12278,12278
2,4,3825.052219398628,0,12279,12279
2,4,3825.1597639508327,0,12280,12280
2,4,3826.3051483576246,0,12281,12281
1,4,3826.562120080533,-1,12282,12282
1,4,3826.6869961063444,-1,12283,12283
1,3,3826.733999922257,-1,12284,12284
2,4,3827.9120746889107,0,12285,12285
2,4,3828.0662298977063,0,12286,12286
2,4,3828.319181138603,0,12287,12287
2,4,3829.7766095711913,0,12288,12288
2,4,3830.5252808582486,0,12289,12289
2,4,3830.7399847146994,0,12290,12290
2,4,3831.7836709718395,0,12291,12291
1,4,3832.1834303933433,-1,12292,12292
1,4,3832.3579076738934,-1,12293,12293
2,4,3832.817383099818,0,12294,12294
2,4,3833.2181638535644,0,12295,12295
2,4,3834.097656900187,0,12296,12296
1,4,3835.0445827729473,-1,12297,12297
2,4,3835.167926489383,0,12298,12298
2,4,3835.4813887292953,0,12299,12299
1,3,3835.542001608422,-1,12300,12300
2,3,3835.6417555866333,-1,12301,12301
1,3,3835.6913659421957,-1,12302,12302
2,4,3835.717654080673,0,12303,12303
2,4,3835.777077804037,1,12304,12304
2,4,3836.2970200082364,0,12305,12305
1,4,3837.6523971118454,-1,12306,12306
2,4,3838.303950994803,0,12307,12307
2,4,3838.793957060487,0,12308,12308
1,3,3838.8436238234913,-1,12309,12309
2,3,3838.8948284461476,-1,12310,12310
2,4,3838.8965390039443,1,12311,12311
2,3,3838.928582752117,-1,12312,12312
2,4,3838.930747725201,1,12313,12313
2,4,3839.002442511057,1,12314,12314
2,4,3839.014498664132,1,12315,12315
2,4,3839.058494246031,1,12316,12316
2,4,3839.334315314073,1,12317,12317
2,4,3841.0315677384456,0,12318,12318
2,4,3842.0454991204574,0,12319,12319
2,4,3842.1161301262514,0,12320,12320
1,3,3842.180975062546,-1,12321,12321
2,4,3842.5459865046923,0,12322,12322
1,4,3843.4334316504205,-1,12323,12323
2,4,3844.3515865580334,0,12324,12324
2,4,3844.5432084205263,0,12325,12325
2,4,3845.3559238998423,0,12326,12326
1,4,3846.1278654079374,-1,12327,12327
1,4,3847.4312059558283,-1,12328,12328
2,4,3848.1245409870257,0,12329,12329
1,4,3848.2525414888346,-1,12330,12330
2,4,3848.5685050956236,0,12331,12331
1,3,3848.7440121266645,-1,12332,12332
2,3,3848.8260710824984,-1,12333,12333
2,4,3848.826583828374,1,12334,12334
2,4,3848.9846114806796,1,12335,12335
1,3,3849.883181423173,-1,12336,12336
1,3,3849.8945649282296,-1,12337,12337
1,3,3849.913462062808,-1,12338,12338
2,3,3849.9522292392994,-1,12339,12339
2,3,3849.957354394365,-1,12340,12340
2,4,3849.974395401016,1,12341,12341
2,4,3850.0019782899894,1,12342,12342
2,3,3850.014104753546,-1,12343,12343
2,3,3850.0227558216147,-1,12344,12344
2,4,3850.0407867973267,1,12345,12345
2,4,3850.0407899078355,1,12346,12346
2,4,3850.043328250384,1,12347,12347
2,4,3850.083546570171,1,12348,12348
2,4,3850.0859342066265,1,12349,12349
2,4,3850.089122059657,1,12350,12350
2,4,3850.3274713535966,0,12351,12351
2,4,3850.4055962861485,1,12352,12352
2,4,3851.730321734489,0,12353,12353
1,3,3852.019513256885,-1,12354,12354
2,3,3852.0256143425695,-1,12355,12355
2,4,3852.0324500017286,0,12356,12356
2,4,3852.0413838204217,0,12357,12357
1,4,3852.148425927448,-1,12358,12358
1,4,3852.2389037959265,-1,12359,12359
1,4,3852.590086275893,-1,12360,12360
1,3,3852.762953967033,-1,12361,12361
1,3,3852.830441323864,-1,12362,12362
1,3,3853.062264425344,-1,12363,12363
2,3,3853.1194686526965,-1,12364,12364
2,4,3853.261153904805,1,12365,12365
